	Lanzhou	Yinchuan	Shantou	Tunxi	Changsha	Jinan	Zhengzhou	Xiamen	Xining	Shexian	Suzhou	Beijing	Wenzhou	Tianjin	Wulumuqi	Guiyang	Shanghai	Taibei	Taoyuan	Hangzhou	Xian	Hefei	Guangzhou	Haikou	Meixian	Wuhan	Xianggang	Jianou	Pingyao	Qingdao	Fuzhou	Nanchang	Nanjing	Huhehaote	Haerbin	Nanning	Chengdu	Xiangtan	Kunming	Taiyuan
Xian	3.912442396313364	3.7880184331797233	4.705069124423963	4.165898617511521	2.6267281105990783	3.5391705069124426	3.5990783410138247	3.9815668202764978	3.493087557603687	3.6497695852534564	5.08294930875576	3.0829493087557607	5.032258064516129	2.6313364055299537	4.064516129032258	3.4009216589861753	4.847926267281106	3.8294930875576036	3.8202764976958523	4.903225806451612	0.0	4.52073732718894	4.686635944700461	5.041474654377881	4.364055299539171	3.912442396313364	4.728110599078341	3.774193548387097	4.179723502304148	3.6589861751152073	5.382488479262673	4.428571428571429	3.571428571428571	3.5944700460829493	2.6912442396313363	4.599078341013825	3.5529953917050694	3.354838709677419	3.783410138248848	3.3410138248847927
Hefei	4.428571428571429	4.635944700460829	4.188940092165899	3.7050691244239635	4.788018433179724	4.6497695852534555	5.119815668202765	4.88479262672811	4.631336405529954	4.188940092165899	3.608294930875576	4.359447004608295	5.741935483870968	3.6497695852534564	5.442396313364055	5.460829493087558	3.539170506912442	5.105990783410139	5.041474654377881	3.774193548387097	4.52073732718894	0.0	4.534562211981567	4.9953917050691246	3.9262672811059907	5.9308755760368665	4.557603686635945	5.175115207373272	4.6082949308755765	4.105990783410139	5.041474654377881	3.3870967741935485	3.0046082949308754	3.8986175115207375	4.317972350230415	5.341013824884793	5.101382488479263	4.9308755760368665	5.4147465437788025	3.216589861751152
Guangzhou	4.875576036866359	4.548387096774194	4.055299539170507	4.451612903225806	4.465437788018433	4.857142857142858	4.6082949308755765	3.8940092165898617	5.253456221198157	5.0368663594470044	4.336405529953917	4.820276497695852	4.870967741935484	4.6728110599078345	4.599078341013825	4.193548387096774	3.6359447004608296	4.3271889400921655	4.092165898617512	4.488479262672811	4.686635944700461	4.534562211981567	0.0	3.571428571428571	2.990783410138249	4.958525345622119	0.37788018433179726	4.073732718894009	5.23963133640553	4.797235023041475	4.751152073732719	3.654377880184332	4.046082949308756	4.723502304147465	4.576036866359447	1.4562211981566822	4.023041474654377	4.377880184331797	4.940092165898617	4.345622119815668
Haikou	5.188940092165899	4.894009216589861	4.055299539170507	4.976958525345623	4.788018433179723	5.345622119815668	4.728110599078342	4.124423963133641	5.548387096774194	5.76036866359447	5.023041474654378	4.7373271889400925	5.4147465437788025	4.907834101382488	5.221198156682028	5.0046082949308754	4.543778801843318	4.700460829493087	4.433179723502304	4.797235023041475	5.041474654377881	4.9953917050691246	3.571428571428571	0.0	4.0046082949308754	5.313364055299539	3.7465437788018434	4.594470046082949	5.170506912442397	4.861751152073733	5.313364055299539	4.28110599078341	4.276497695852535	5.124423963133641	4.741935483870968	4.225806451612903	4.341013824884793	4.8018433179723505	5.419354838709678	4.746543778801843
Meixian	5.253456221198157	4.64516129032258	3.290322580645161	4.2073732718894	4.050691244239632	5.359447004608295	4.811059907834101	3.023041474654378	5.009216589861751	5.073732718894009	3.861751152073733	4.2626728110599075	5.589861751152074	4.188940092165899	4.566820276497696	3.824884792626728	4.142857142857142	3.525345622119816	2.313364055299539	4.3271889400921655	4.364055299539171	3.9262672811059907	2.990783410138249	4.0046082949308754	0.0	4.898617511520737	2.7327188940092166	4.188940092165899	5.345622119815668	4.907834101382488	4.331797235023042	3.4470046082949306	3.7096774193548385	4.912442396313364	3.8986175115207375	3.3732718894009217	3.8433179723502304	4.0	4.907834101382488	3.410138248847926
Wuhan	3.953917050691244	3.1889400921658986	5.682027649769585	5.364055299539171	3.032258064516129	4.423963133640553	4.124423963133641	5.317972350230415	4.935483870967742	5.488479262672811	5.0	4.082949308755761	4.400921658986175	4.221198156682028	3.3087557603686637	3.2857142857142856	5.359447004608295	5.147465437788018	4.981566820276498	4.723502304147466	3.912442396313364	5.9308755760368665	4.958525345622119	5.313364055299539	4.898617511520737	0.0	4.820276497695852	4.502304147465438	4.211981566820277	5.253456221198157	5.32258064516129	5.248847926267281	4.926267281105991	5.147465437788018	3.5023041474654377	4.64516129032258	3.3548387096774195	3.6912442396313363	5.15668202764977	4.797235023041475
Xianggang	4.963133640552995	4.304147465437788	4.105990783410138	4.359447004608295	4.470046082949309	4.921658986175116	4.4562211981566815	3.686635944700461	5.032258064516129	5.059907834101383	4.202764976958525	4.56221198156682	4.935483870967742	4.663594470046083	4.368663594470046	4.055299539170507	3.8663594470046085	4.15668202764977	3.935483870967742	4.525345622119816	4.728110599078341	4.557603686635945	0.37788018433179726	3.7465437788018434	2.7327188940092166	4.820276497695852	0.0	4.082949308755761	5.244239631336406	4.870967741935484	4.548387096774194	3.640552995391705	4.105990783410139	4.824884792626728	4.32258064516129	1.2857142857142858	3.870967741935484	4.368663594470046	4.847926267281106	4.28110599078341
Jianou	4.3271889400921655	3.847926267281106	4.889400921658986	4.548387096774194	3.2534562211981566	4.714285714285714	3.9308755760368665	4.502304147465438	4.474654377880185	4.875576036866359	5.0368663594470044	3.9723502304147464	5.087557603686636	4.110599078341014	4.313364055299539	3.7972350230414746	4.880184331797235	4.433179723502304	4.04147465437788	5.566820276497696	3.774193548387097	5.175115207373272	4.073732718894009	4.594470046082949	4.188940092165899	4.502304147465438	4.082949308755761	0.0	4.612903225806452	4.331797235023041	4.175115207373272	4.88479262672811	4.391705069124424	4.635944700460829	3.8433179723502304	3.935483870967742	3.95852534562212	3.4976958525345623	4.700460829493087	4.829493087557603
Pingyao	3.857142857142857	3.387096774193548	5.078341013824884	5.506912442396313	4.032258064516129	4.599078341013826	4.548387096774194	5.11520737327189	5.013824884792626	5.105990783410139	4.216589861751152	4.935483870967742	5.419354838709678	4.248847926267281	4.963133640552995	5.027649769585253	3.7880184331797233	4.631336405529954	4.571428571428571	4.193548387096774	4.179723502304148	4.6082949308755765	5.23963133640553	5.170506912442397	5.345622119815668	4.211981566820277	5.244239631336406	4.612903225806452	0.0	4.824884792626728	4.525345622119815	4.76036866359447	4.248847926267281	3.5161290322580645	4.483870967741936	5.267281105990783	4.728110599078341	4.488479262672811	5.175115207373272	3.7557603686635943
Qingdao	3.4377880184331797	3.557603686635945	5.313364055299539	4.018433179723502	4.271889400921659	1.7465437788018434	3.3410138248847927	5.216589861751152	3.67741935483871	4.488479262672811	5.023041474654378	3.391705069124424	4.626728110599078	3.6267281105990783	3.9723502304147464	4.32258064516129	5.0691244239631335	5.267281105990784	4.6728110599078345	5.064516129032258	3.6589861751152073	4.105990783410139	4.797235023041475	4.861751152073733	4.907834101382488	5.253456221198157	4.870967741935484	4.331797235023041	4.824884792626728	0.0	5.410138248847926	5.2073732718894	4.9308755760368665	3.686635944700461	3.8248847926267278	4.585253456221198	4.009216589861751	4.368663594470046	3.585253456221198	4.373271889400922
