Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Wulumuqi_Tunxi	0.6373391529126466	0.6213272199608905	1.2586663728735372	2.073570534787375	1.9428949081068998
Wulumuqi_Pingyao	0.5285224851010915	0.6916880723817523	1.2202105574828437	2.265435076404757	1.8890214487983754
Wulumuqi_Guangzhou	0.6239174182614641	0.5410516719027403	1.1649690901642042	2.032862413469855	1.809389940595621
Wulumuqi_Jianou	0.564822928673896	0.565479049022481	1.130301977696377	2.0634792115932212	1.7309794205722664
Wulumuqi_Chengdu	0.41067570302621964	0.3731475287901464	0.783823231816366	2.3218544992785057	1.326676757605938
Wulumuqi_Kunming	0.5360694845027778	0.2982262560137412	0.834295740516519	2.208420978319853	1.482093351426785
Wulumuqi_Hangzhou	0.6872654905628698	0.6515348605141853	1.338800351077055	1.9414893407939897	1.9858534847375493
Wulumuqi_Taoyuan	0.656101930507634	0.6886581457552035	1.3447600762628373	2.3013694709816788	2.1985910984776154
Wulumuqi_Meixian	0.5559680403681312	0.5383283219372286	1.0942963623053599	2.2466606956367405	1.7873998662624897
Wulumuqi_Shexian	0.5768951702838812	0.5408186328198729	1.117713803103754	1.9947347984506383	1.691571504043237
Wulumuqi_Wuhan	0.3476448550973553	0.4310075942612231	0.7786524493585785	2.314745962400501	1.2357171189471334
Wulumuqi_Shantou	0.607256347776508	0.4901063568584208	1.0973627046349288	2.0251845714851413	1.71991254331182
Wulumuqi_Jinan	0.3888903546210478	0.36907024673644334	0.7579606013574911	2.2356475189693255	1.23849200319609
Wulumuqi_Haikou	0.7018417548759649	0.7160184311247565	1.4178601860007214	2.054491867983005	2.157946609128348
Wulumuqi_Wenzhou	0.6030320358517456	0.4512922583019366	1.0543242941536821	1.9885961449863485	1.6504794400999874
Wulumuqi_Xiangtan	0.6109788736800885	0.6209054774741567	1.2318843511542452	2.138998465904633	1.9277883509760065
Wulumuqi_Fuzhou	0.6229663151722656	0.43942100345297735	1.062387318625243	1.9909829189235244	1.679736296025687
Wulumuqi_Suzhou	0.701534716874983	0.5313884021739539	1.232923119048937	2.0956443072916175	2.0015556379604487
Wulumuqi_Xining	0.44675990900461826	0.434444931119243	0.8812048401238612	2.4606992150346536	1.5337866885158604
Wulumuqi_Xian	0.323578603329245	0.6408096956398762	0.9643882989691213	2.254240018607607	1.370233532429817
Wulumuqi_Guiyang	0.4216938882968587	0.20101438038286729	0.6227082686797261	2.256295790696282	1.1524805255094177
Wulumuqi_Zhengzhou	0.3129877758055284	0.2955333535103746	0.608521129315903	2.1753353647847753	0.9763867309654691
Wulumuqi_Yinchuan	0.2650232234297425	0.43347286693353493	0.6984960903632774	3.210305544187286	1.284278390448423
Wulumuqi_Changsha	0.3933333057381977	0.6873495683805946	1.0806828741187924	2.227705912066481	1.56358049898623
Wulumuqi_Qingdao	0.464659060294885	0.5346856745432722	0.9993447348381572	2.5968056034687046	1.7413149260195322
Wulumuqi_Xianggang	0.6056303333542161	0.4934170370974402	1.0990473704516563	2.0701093896666842	1.747138076840967
Lanzhou_Beijing	0.40557428014271857	0.6635202530407028	1.0690945331834214	2.398478411323558	1.6362814081511061
Lanzhou_Nanjing	0.4893341228379459	0.7678185514677982	1.2571526743057442	2.319740894153514	1.9029469271197201
