Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Xining_Nanjing	2.032258064516129	2.423963133640553	4.4562211981566815	2.3521024465883533	7.204042299287851
Xian_Nanjing	1.8248847926267282	1.608294930875576	3.4331797235023043	2.1582102553211024	5.546780005102104
Nanjing_Guiyang	1.6543778801843319	3.0184331797235022	4.6728110599078345	2.1607859652718044	6.593189684481926
Nanjing_Zhengzhou	1.4654377880184333	3.2027649769585254	4.668202764976959	2.0852518781193834	6.258571876691079
Nanjing_Yinchuan	1.640552995391705	3.0599078341013826	4.700460829493087	3.0415159468385293	8.049675931218971
Changsha_Nanjing	1.4884792626728112	1.8294930875576036	3.3179723502304146	2.132628907401836	5.003866991201811
Nanjing_Qingdao	1.880184331797235	2.5714285714285716	4.451612903225807	2.4791170009396026	7.232625513287363
Xianggang_Nanjing	2.2580645161290325	1.8202764976958525	4.078341013824885	1.9910970019528165	6.3163019859764065
Nanning_Nanchang	1.76036866359447	2.5714285714285716	4.331797235023042	1.8855990346810192	5.890778024185019
Xiamen_Nanning	1.3317972350230414	2.230414746543779	3.5622119815668203	1.8651918239319705	4.714472060443961
Nanning_Taibei	1.640552995391705	1.9170506912442395	3.557603686635945	1.8065305217731893	4.880759750005785
Nanning_Hefei	2.4193548387096775	2.6129032258064515	5.032258064516129	1.9773087001215832	7.396714597068346
Nanning_Huhehaote	2.2534562211981566	2.1244239631336406	4.377880184331797	1.9278203564354424	6.468682738695536
Nanning_Haerbin	1.76036866359447	2.1797235023041477	3.9400921658986174	2.1516373449551427	5.967398459782785
Tianjin_Nanning	1.8248847926267282	2.640552995391705	4.465437788018433	1.9484030825452536	6.196164150635578
Taiyuan_Nanning	2.1797235023041477	2.3640552995391704	4.5437788018433185	1.9909426723658405	6.703759834235219
Nanning_Tunxi	2.193548387096774	2.0829493087557602	4.276497695852534	1.8509137695482634	6.143018222603564
Nanning_Pingyao	2.5023041474654377	2.4516129032258065	4.953917050691244	1.9749384444001277	7.393509563637187
Guangzhou_Nanning	0.34101382488479265	1.0599078341013826	1.4009216589861753	1.8353251969674942	1.6857790994267032
Nanning_Jianou	1.8341013824884793	1.7419354838709677	3.576036866359447	1.8503994847761291	5.135755737054836
Nanning_Chengdu	1.7419354838709677	1.7188940092165899	3.460829493087558	2.0337014371589897	5.261470706203217
Nanning_Kunming	2.225806451612903	2.055299539170507	4.28110599078341	1.9565117002593078	6.4101159042638045
Hangzhou_Nanning	2.4285714285714284	2.6635944700460827	5.092165898617511	1.7533917732494648	6.921831633651926
Taoyuan_Nanning	1.5115207373271888	1.7096774193548387	3.2211981566820276	2.0351550261925793	4.78585644512058
Nanning_Meixian	1.1566820276497696	2.0506912442396312	3.207373271889401	1.9935656265233284	4.356612775379518
Nanning_Shexian	2.1566820276497696	2.064516129032258	4.221198156682028	1.7951195023526956	5.936018097239915
Nanning_Wuhan	1.7741935483870968	2.6313364055299537	4.405529953917051	2.028736340423905	6.230707332088494
Nanning_Shantou	1.7419354838709677	2.769585253456221	4.511520737327189	1.827862013784238	5.953602954886829
Nanning_Jinan	2.129032258064516	2.2672811059907834	4.396313364055299	1.9757550000936797	6.473727235222489
Nanning_Haikou	1.599078341013825	2.3963133640552994	3.9953917050691246	1.850374968162331	5.355207898397829
Nanning_Wenzhou	2.230414746543779	2.0599078341013826	4.290322580645162	1.7937540980258397	6.060723426011551
Nanning_Xiangtan	2.0092165898617513	2.0046082949308754	4.013824884792626	1.9048770415278682	5.831918848415441
Fuzhou_Nanning	2.110599078341014	2.2857142857142856	4.396313364055299	1.7982781545574547	6.081158501324028
Nanning_Suzhou	2.3548387096774195	2.3317972350230414	4.686635944700461	1.8692476591170923	6.733573980685872
Xining_Nanning	2.1705069124423964	2.0184331797235022	4.188940092165899	2.1350671728366164	6.652611236894222
Nanning_Xian	1.8940092165898617	2.3502304147465436	4.244239631336406	1.9862256908903275	6.112160179520389
Nanning_Guiyang	1.7465437788018434	1.792626728110599	3.539170506912442	1.9892182273261234	5.266883447726271
Nanning_Zhengzhou	1.8433179723502304	2.304147465437788	4.147465437788018	1.9312408263621241	5.864038389607602
Nanning_Yinchuan	1.976958525345622	1.9216589861751152	3.8986175115207375	2.618783453744892	7.098885261090132
Changsha_Nanning	1.8064516129032258	2.2580645161290325	4.064516129032258	1.9653909211466225	5.808448115619705
Nanning_Qingdao	2.129032258064516	2.0921658986175116	4.221198156682028	2.229893387322606	6.839680852272092
Nanning_Xianggang	0.31797235023041476	0.9124423963133641	1.230414746543779	1.8639517175275915	1.5051275046516306
Xiamen_Nanchang	1.6866359447004609	1.8894009216589862	3.576036866359447	1.8963567459755408	5.087864373396535
Taibei_Nanchang	1.6682027649769586	2.327188940092166	3.9953917050691246	1.829510387254096	5.379183226663516
Hefei_Nanchang	1.8986175115207373	1.2304147465437787	3.129032258064516	2.0274947388496067	5.079851762239806
Nanchang_Huhehaote	1.8894009216589862	2.3870967741935485	4.276497695852535	1.970926835998795	6.110967754652101
Haerbin_Nanchang	1.7419354838709677	1.8387096774193548	3.5806451612903225	2.228055987856005	5.719839462716911
Tianjin_Nanchang	1.672811059907834	1.8248847926267282	3.4976958525345623	1.9918428898081977	5.156861608296662
Taiyuan_Nanchang	1.672811059907834	2.0368663594470044	3.7096774193548385	2.04364983678166	5.455506408994205
Tunxi_Nanchang	2.1889400921658986	1.6129032258064515	3.80184331797235	1.8814481331964592	5.731280475890866
Nanchang_Pingyao	1.8525345622119815	2.552995391705069	4.405529953917051	2.026725043279228	6.307573582480413
Guangzhou_Nanchang	1.8709677419354838	1.640552995391705	3.5115207373271886	1.8613984987796506	5.123169541495567
Nanchang_Jianou	2.161290322580645	2.5668202764976957	4.728110599078341	1.879682671128118	6.629360243129434
