Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Lanzhou_Huhehaote	0.596213670491919	0.721175294069776	1.317388964561695	2.2499906347870384	2.0626504690085987
Lanzhou_Haerbin	0.6409872050307889	0.9071257296880064	1.5481129347187954	2.571015297525522	2.555113639340293
Lanzhou_Tianjin	0.7493080383286342	0.8560193165431513	1.6053273548717857	2.2577952627288824	2.5478034558062133
Lanzhou_Taiyuan	0.6992632319893533	0.8638095602821388	1.563072792271492	2.343904486775434	2.5028157871790753
Lanzhou_Tunxi	0.8532594116743234	0.9040848528044446	1.757344264478768	2.1220263819017213	2.7147238349833005
Lanzhou_Pingyao	0.8233635422234226	0.6175768522279489	1.4409403944513715	2.3324505191246128	2.538031573715251
Lanzhou_Guangzhou	0.9151236143824127	0.8567940034960938	1.7719176178785065	2.074651974112595	2.7553570166316192
Lanzhou_Jianou	0.8278306925737381	0.8397828995932453	1.6676135921669832	2.1093404173657415	2.585959638174905
Lanzhou_Chengdu	0.7620403493883109	0.6431090356297235	1.4051493850180345	2.3876981767785495	2.4626313884958826
Lanzhou_Kunming	0.6761205194116037	0.8640121347252787	1.5401326541368823	2.264437541157954	2.3950448212281295
Lanzhou_Hangzhou	0.8247082893065222	0.8133715046366704	1.6380797939431926	1.9810257138577798	2.447139832184552
Lanzhou_Taoyuan	0.9003270277434988	0.9467551156741775	1.8470821434176763	2.3609366975072508	3.0723702352314324
Lanzhou_Meixian	0.8663730873228754	0.8973584030526655	1.763731490375541	2.3028016197178753	2.8924437518197594
Lanzhou_Shexian	0.7739297110861846	0.8099722867034503	1.583901997789635	2.0371905434017963	2.38661457538591
Lanzhou_Wuhan	0.7478569196105527	0.8521259375852553	1.599982857195808	2.3800052045483158	2.632029298515842
Lanzhou_Shantou	0.8911341608246078	0.8358390715981746	1.7269732324227824	2.06693860430012	2.6777586702171483
Lanzhou_Jinan	0.37348191671153097	0.8101350068523362	1.1836169235638672	2.2937945268741786	1.6668257832917237
Lanzhou_Haikou	0.9172885749228745	0.8397376137737873	1.7570261886966618	2.097966254262429	2.764178089382452
Lanzhou_Wenzhou	0.8700231751218453	0.8774322597144788	1.7474554348363243	2.029794618264481	2.6434006183421763
Lanzhou_Xiangtan	0.8754006483911199	0.825564237591626	1.7009648859827458	2.1903489500475444	2.742997128666055
Lanzhou_Fuzhou	0.8955772197329352	0.5563481808064996	1.4519254005394349	2.031608585343371	2.3758105492538775
Lanzhou_Suzhou	0.8144228289438271	0.8699671777157907	1.6843900066596178	2.1450412426480026	2.616937734754359
Lanzhou_Xining	0.5819552062383069	0.9093699186208843	1.4913251248591912	2.5367227803401073	2.3856289474231227
Lanzhou_Xian	0.6769502537818739	0.8862523492662338	1.5632026030481077	2.314624851859175	2.4531382301421347
Lanzhou_Guiyang	0.78032106267836	0.8589913191830835	1.6393123818614435	2.3163939616736475	2.6665223169380003
Lanzhou_Zhengzhou	0.6633401933823624	0.7450959823884554	1.408436175770818	2.2293109952800023	2.223887569106919
Lanzhou_Yinchuan	0.4387322211199883	0.26879666641396477	0.707528887533953	3.3655802396047108	1.7453851602932817
Lanzhou_Changsha	0.6803778825115836	0.8116294685727979	1.4920073510843816	2.286604297297628	2.3673844585100454
Lanzhou_Qingdao	0.43285981268890295	0.8404703144573911	1.273330127146294	2.6843611470093522	2.0024223777412278
Lanzhou_Xianggang	0.9081118654415572	0.873368155149235	1.7814800205907924	2.1140800578192156	2.793189340148238
Beijing_Nanjing	0.6621829139543931	0.7452060822693559	1.407388996223749	2.2303077528708335	2.222077769080439
Beijing_Nanning	0.7984380837958992	0.8442700099248783	1.6427080937207776	2.040652261271287	2.4736044911080937
Beijing_Nanchang	0.6914570433185938	0.7219934406502572	1.4134504839688509	2.0984304800682674	2.172967976007879
Beijing_Xiamen	0.7512642851229172	0.5804590811017103	1.3317233662246275	2.062783111955997	2.130154361068959
